#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
87,CVE-2006-0038,189,,Overflow,2006-03-22,2017-10-10,6.9,Admin,Local,Medium,Not required,Complete,Complete,Complete,"Integer overflow in the do_replace function in netfilter for Linux before 2.6.16-rc3, when using ""virtualization solutions"" such as OpenVZ, allows local users with CAP_NET_ADMIN rights to cause a buffer overflow in the copy_from_user function."
88,CVE-2006-0037,,,DoS Mem. Corr.,2006-01-23,2017-07-19,4.9,None,Local,Low,Not required,None,None,Complete,"ip_nat_pptp in the PPTP NAT helper (netfilter/ip_nat_helper_pptp.c) in Linux kernel 2.6.14, and other versions, allows local users to cause a denial of service (memory corruption or crash) via a crafted outbound packet that causes an incorrect offset to be calculated from pointer arithmetic when non-linear SKBs (socket buffers) are used."
89,CVE-2006-0036,,,DoS Mem. Corr.,2006-01-23,2017-07-19,7.8,None,Remote,Low,Not required,None,None,Complete,"ip_nat_pptp in the PPTP NAT helper (netfilter/ip_nat_helper_pptp.c) in Linux kernel 2.6.14, and other versions, allows remote attackers to cause a denial of service (memory corruption or crash) via an inbound PPTP_IN_CALL_REQUEST packet that causes a null pointer to be used in an offset calculation."
90,CVE-2006-0035,399,,DoS,2006-01-11,2017-07-19,4.9,None,Local,Low,Not required,None,None,Complete,The netlink_rcv_skb function in af_netlink.c in Linux kernel 2.6.14 and 2.6.15 allows local users to cause a denial of service (infinite loop) via a nlmsg_len field of 0.
1,CVE-2007-6434,264,,Bypass,2007-12-18,2008-11-15,2.1,None,Local,Low,Not required,None,None,Partial,Linux kernel 2.6.23 allows local users to create low pages in virtual userspace memory and bypass mmap_min_addr protection via a crafted executable file that calls the do_brk function.
2,CVE-2007-6417,200,,DoS +Info,2007-12-17,2018-10-30,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,"The shmem_getpage function (mm/shmem.c) in Linux kernel 2.6.11 through 2.6.23 does not properly clear allocated memory in some rare circumstances related to tmpfs, which might allow local users to read sensitive kernel data or cause a denial of service (crash)."
3,CVE-2007-6206,16,,+Info,2007-12-03,2018-10-15,2.1,None,Local,Low,Not required,Partial,None,None,"The do_coredump function in fs/exec.c in Linux kernel 2.4.x and 2.6.x up to 2.6.24-rc3, and possibly other versions, does not change the UID of a core dump file if it exists before a root process creates a core dump in the same location, which might allow local users to obtain sensitive information."
4,CVE-2007-6151,119,,DoS Overflow,2007-12-14,2017-09-28,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"The isdn_ioctl function in isdn_common.c in Linux kernel 2.6.23 allows local users to cause a denial of service via a crafted ioctl struct in which iocts is not null terminated, which triggers a buffer overflow."
5,CVE-2007-6063,119,,Overflow,2007-11-20,2017-09-28,6.9,Admin,Local,Medium,Not required,Complete,Complete,Complete,Buffer overflow in the isdn_net_setcfg function in isdn_net.c in Linux kernel 2.6.23 allows local users to have an unknown impact via a crafted argument to the isdn_ioctl function.
6,CVE-2007-5966,189,,DoS Exec Code Overflow,2007-12-19,2018-10-15,7.2,None,Local,Low,Not required,Complete,Complete,Complete,Integer overflow in the hrtimer_start function in kernel/hrtimer.c in the Linux kernel before 2.6.23.10 allows local users to execute arbitrary code or cause a denial of service (panic) via a large relative timeout value. NOTE: some of these details are obtained from third party information.
7,CVE-2007-5904,119,,DoS Exec Code Overflow,2007-11-09,2018-10-15,6.8,Admin,Local Network,High,Not required,Complete,Complete,Complete,Multiple buffer overflows in CIFS VFS in Linux kernel 2.6.23 and earlier allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via long SMB responses that trigger the overflows in the SendReceive function.
8,CVE-2007-5501,399,,DoS,2007-11-15,2017-07-28,7.8,None,Remote,Low,Not required,None,None,Complete,"The tcp_sacktag_write_queue function in net/ipv4/tcp_input.c in Linux kernel 2.6.21 through 2.6.23.7, and 2.6.24-rc through 2.6.24-rc2, allows remote attackers to cause a denial of service (crash) via crafted ACK responses that trigger a NULL pointer dereference."
9,CVE-2007-5500,,,DoS,2007-11-19,2017-09-28,4.9,None,Local,Low,Not required,None,None,Complete,"The wait_task_stopped function in the Linux kernel before 2.6.23.8 checks a TASK_TRACED bit instead of an exit_state value, which allows local users to cause a denial of service (machine crash) via unspecified vectors. NOTE: some of these details are obtained from third party information."
10,CVE-2007-5093,399,,DoS,2007-09-26,2018-10-30,4.0,None,Local,High,Not required,None,None,Complete,"The disconnect method in the Philips USB Webcam (pwc) driver in Linux kernel 2.6.x before 2.6.22.6 ""relies on user space to close the device,"" which allows user-assisted local attackers to cause a denial of service (USB subsystem hang and CPU consumption in khubd) by not closing the device after the disconnect is invoked. NOTE: this rarely crosses privilege boundaries, unless the attacker can convince the victim to unplug the affected device."
11,CVE-2007-5087,264,,DoS,2007-09-26,2008-11-15,4.9,None,Local,Low,Not required,None,None,Complete,"The ATM module in the Linux kernel before 2.4.35.3, when CLIP support is enabled, allows local users to cause a denial of service (kernel panic) by reading /proc/net/atm/arp before the CLIP module has been loaded."
12,CVE-2007-4997,189,,DoS,2007-11-06,2017-09-28,7.1,None,Remote,Medium,Not required,None,None,Complete,"Integer underflow in the ieee80211_rx function in net/ieee80211/ieee80211_rx.c in the Linux kernel 2.6.x before 2.6.23 allows remote attackers to cause a denial of service (crash) via a crafted SKB length value in a runt IEEE 802.11 frame when the IEEE80211_STYPE_QOS_DATA flag is set, aka an ""off-by-two error."""
13,CVE-2007-4573,264,,+Priv,2007-09-24,2018-10-15,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,"The IA32 system call emulation functionality in Linux kernel 2.4.x and 2.6.x before 2.6.22.7, when running on the x86_64 architecture, does not zero extend the eax register after the 32bit entry path to ptrace is used, which might allow local users to gain privileges by triggering an out-of-bounds access to the system call table using the %RAX register."
14,CVE-2007-4571,,,+Info,2007-09-26,2017-09-28,2.1,None,Local,Low,Not required,Partial,None,None,"The snd_mem_proc_read function in sound/core/memalloc.c in the Advanced Linux Sound Architecture (ALSA) in the Linux kernel before 2.6.22.8 does not return the correct write size, which allows local users to obtain sensitive information (kernel memory contents) via a small count argument, as demonstrated by multiple reads of /proc/driver/snd-page-alloc."
15,CVE-2007-4567,20,,DoS,2007-12-20,2018-10-03,7.8,None,Remote,Low,Not required,None,None,Complete,"The ipv6_hop_jumbo function in net/ipv6/exthdrs.c in the Linux kernel before 2.6.22 does not properly validate the hop-by-hop IPv6 extended header, which allows remote attackers to cause a denial of service (NULL pointer dereference and kernel panic) via a crafted IPv6 packet."
16,CVE-2007-4311,310,,,2007-08-13,2011-05-25,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"The xfer_secondary_pool function in drivers/char/random.c in the Linux kernel 2.4 before 2.4.35 performs reseed operations on only the first few bytes of a buffer, which might make it easier for attackers to predict the output of the random number generator, related to incorrect use of the sizeof operator."
17,CVE-2007-4133,,,DoS,2007-10-04,2017-09-28,4.7,None,Local,Medium,Not required,None,None,Complete,"The (1) hugetlb_vmtruncate_list and (2) hugetlb_vmtruncate functions in fs/hugetlbfs/inode.c in the Linux kernel before 2.6.19-rc4 perform certain prio_tree calculations using HPAGE_SIZE instead of PAGE_SIZE units, which allows local users to cause a denial of service (panic) via unspecified vectors."
18,CVE-2007-3851,399,,+Priv,2007-08-13,2017-09-28,6.0,None,Local,High,Single system,Complete,Complete,Complete,"The drm/i915 component in the Linux kernel before 2.6.22.2, when used with i965G and later chipsets, allows local users with access to an X11 session and Direct Rendering Manager (DRM) to write to arbitrary memory locations and gain privileges via a crafted batchbuffer."
19,CVE-2007-3850,200,,+Info,2007-10-23,2017-09-28,1.9,None,Local,Medium,Not required,Partial,None,None,"The eHCA driver in Linux kernel 2.6 before 2.6.22, when running on PowerPC, does not properly map userspace resources, which allows local users to read portions of physical address space."
20,CVE-2007-3848,,,,2007-08-14,2018-10-15,1.9,None,Local,Medium,Not required,None,None,Partial,"Linux kernel 2.4.35 and other versions allows local users to send arbitrary signals to a child process that is running at higher privileges by causing a setuid-root parent process to die, which delivers an attacker-controlled parent process death signal (PR_SET_PDEATHSIG)."
21,CVE-2007-3843,,,,2007-08-09,2017-09-28,4.3,None,Remote,Medium,Not required,None,Partial,None,"The Linux kernel before 2.6.23-rc1 checks the wrong global variable for the CIFS sec mount option, which might allow remote attackers to spoof CIFS network traffic that the client configured for security signatures, as demonstrated by lack of signing despite sec=ntlmv2i in a SetupAndX request."
22,CVE-2007-3740,264,,+Priv,2007-09-13,2017-09-28,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,"The CIFS filesystem in the Linux kernel before 2.6.22, when Unix extension support is enabled, does not honor the umask of a process, which allows local users to gain privileges."
23,CVE-2007-3731,20,,DoS,2007-09-17,2018-10-15,4.9,None,Local,Low,Not required,None,None,Complete,"The Linux kernel 2.6.20 and 2.6.21 does not properly handle an invalid LDT segment selector in %cs (the xcs field) during ptrace single-step operations, which allows local users to cause a denial of service (NULL dereference and OOPS) via certain code that makes ptrace PTRACE_SETREGS and PTRACE_SINGLESTEP requests, related to the TRACE_IRQS_ON function, and possibly related to the arch_ptrace function."
24,CVE-2007-3720,,,DoS,2007-07-12,2008-11-15,2.1,None,Local,Low,Not required,None,None,Partial,"The process scheduler in the Linux kernel 2.4 performs scheduling based on CPU billing gathered from periodic process sampling ticks, which allows local users to cause a denial of service (CPU consumption) by performing voluntary nanosecond sleeps that result in the process not being active during a clock interrupt, as described in ""Secretly Monopolizing the CPU Without Superuser Privileges."""
25,CVE-2007-3719,,,DoS,2007-07-12,2008-11-15,2.1,None,Local,Low,Not required,None,None,Partial,"The process scheduler in the Linux kernel 2.6.16 gives preference to ""interactive"" processes that perform voluntary sleeps, which allows local users to cause a denial of service (CPU consumption), as described in ""Secretly Monopolizing the CPU Without Superuser Privileges."""
26,CVE-2007-3642,189,,DoS,2007-07-09,2012-10-30,7.8,None,Remote,Low,Not required,None,None,Complete,"The decode_choice function in net/netfilter/nf_conntrack_h323_asn1.c in the Linux kernel before 2.6.20.15, 2.6.21.x before 2.6.21.6, and before 2.6.22 allows remote attackers to cause a denial of service (crash) via an encoded, out-of-range index value for a choice field, which triggers a NULL pointer dereference."
27,CVE-2007-3513,,,DoS,2007-07-03,2017-09-28,4.9,None,Local,Low,Not required,None,None,Complete,"The lcd_write function in drivers/usb/misc/usblcd.c in the Linux kernel before 2.6.22-rc7 does not limit the amount of memory used by a caller, which allows local users to cause a denial of service (memory consumption)."
28,CVE-2007-3380,16,,DoS,2007-07-20,2017-10-10,5.0,None,Remote,Low,Not required,None,None,Partial,"The Distributed Lock Manager (DLM) in the cluster manager for Linux kernel 2.6.15 allows remote attackers to cause a denial of service (loss of lock services) by connecting to the DLM port, which probably prevents other processes from accessing the service."
29,CVE-2007-3107,,,DoS,2007-07-10,2017-10-10,2.1,None,Local,Low,Not required,None,None,Partial,"The signal handling in the Linux kernel before 2.6.22, including 2.6.2, when running on PowerPC systems using HTX, allows local users to cause a denial of service via unspecified vectors involving floating point corruption and concurrency, related to clearing of MSR bits."
30,CVE-2007-3105,119,,DoS Overflow +Priv,2007-07-27,2017-10-10,4.6,None,Local,Low,Not required,Partial,Partial,Partial,"Stack-based buffer overflow in the random number generator (RNG) implementation in the Linux kernel before 2.6.22 might allow local root users to cause a denial of service or gain privileges by setting the default wakeup threshold to a value greater than the output pool size, which triggers writing random numbers to the stack by the pool transfer function involving ""bound check ordering"". NOTE: this issue might only cross privilege boundaries in environments that have granular assignment of privileges for root."
