#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
8,CVE-2010-2992,,,DoS,2010-08-13,2017-09-18,5,None,Remote,Low,Not required,None,None,Partial,packet-gsm_a_rr.c in the GSM A RR dissector in Wireshark 1.2.2 through 1.2.9 allows remote attackers to cause a denial of service (crash) via unknown vectors that trigger a NULL pointer dereference.
9,CVE-2010-2287,119,,Overflow,2010-06-15,2017-09-18,8.3,None,Local Network,Low,Not required,Complete,Complete,Complete,Buffer overflow in the SigComp Universal Decompressor Virtual Machine dissector in Wireshark 0.10.8 through 1.0.13 and 1.2.0 through 1.2.8 has unknown impact and remote attack vectors.
10,CVE-2010-2286,399,,DoS,2010-06-15,2017-09-18,3.3,None,Local Network,Low,Not required,None,None,Partial,The SigComp Universal Decompressor Virtual Machine dissector in Wireshark 0.10.7 through 1.0.13 and 1.2.0 through 1.2.8 allows remote attackers to cause a denial of service (infinite loop) via unknown vectors.
11,CVE-2010-2285,,,DoS,2010-06-15,2017-09-18,3.3,None,Local Network,Low,Not required,None,None,Partial,The SMB PIPE dissector in Wireshark 0.8.20 through 1.0.13 and 1.2.0 through 1.2.8 allows remote attackers to cause a denial of service (NULL pointer dereference) via unknown vectors.
12,CVE-2010-2284,119,,Overflow,2010-06-15,2017-09-18,8.3,None,Local Network,Low,Not required,Complete,Complete,Complete,Buffer overflow in the ASN.1 BER dissector in Wireshark 0.10.13 through 1.0.13 and 1.2.0 through 1.2.8 has unknown impact and remote attack vectors.
13,CVE-2010-2283,,,DoS,2010-06-15,2017-09-18,3.3,None,Local Network,Low,Not required,None,None,Partial,"The SMB dissector in Wireshark 0.99.6 through 1.0.13, and 1.2.0 through 1.2.8 allows remote attackers to cause a denial of service (NULL pointer dereference) via unknown vectors."
14,CVE-2010-1455,20,,DoS,2010-05-12,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,The DOCSIS dissector in Wireshark 0.9.6 through 1.0.12 and 1.2.0 through 1.2.7 allows user-assisted remote attackers to cause a denial of service (application crash) via a malformed packet trace file.
15,CVE-2010-0304,119,1,DoS Overflow,2010-02-03,2017-09-18,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple buffer overflows in the LWRES dissector in Wireshark 0.9.15 through 1.0.10 and 1.2.0 through 1.2.5 allow remote attackers to cause a denial of service (crash) via a malformed packet, as demonstrated using a stack-based buffer overflow to the dissect_getaddrsbyname_request function."
1,CVE-2011-4102,119,,DoS Overflow,2011-11-03,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,Heap-based buffer overflow in the erf_read_header function in wiretap/erf.c in the ERF file parser in Wireshark 1.4.0 through 1.4.9 and 1.6.x before 1.6.3 allows remote attackers to cause a denial of service (application crash) via a malformed file.
2,CVE-2011-4101,,,DoS,2011-11-03,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,The dissect_infiniband_common function in epan/dissectors/packet-infiniband.c in the Infiniband dissector in Wireshark 1.4.0 through 1.4.9 and 1.6.x before 1.6.3 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a malformed packet.
3,CVE-2011-4100,399,,DoS,2011-11-03,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The csnStreamDissector function in epan/dissectors/packet-csn1.c in the CSN.1 dissector in Wireshark 1.6.x before 1.6.3 does not initialize a certain variable, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
4,CVE-2011-3484,20,,DoS,2011-09-20,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The unxorFrame function in epan/dissectors/packet-opensafety.c in the OpenSafety dissector in Wireshark 1.6.x before 1.6.2 does not properly validate a certain frame size, which allows remote attackers to cause a denial of service (loop and application crash) via a malformed packet."
5,CVE-2011-3483,119,,DoS Overflow,2011-09-20,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"Wireshark 1.6.x before 1.6.2 allows remote attackers to cause a denial of service (application crash) via a malformed capture file that leads to an invalid root tvbuff, related to a ""buffer exception handling vulnerability."""
6,CVE-2011-3482,399,,DoS,2011-09-20,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The csnStreamDissector function in epan/dissectors/packet-csn1.c in the CSN.1 dissector in Wireshark 1.6.x before 1.6.2 does not initialize a certain structure member, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
7,CVE-2011-3360,,,+Priv,2011-09-20,2017-09-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Untrusted search path vulnerability in Wireshark 1.4.x before 1.4.9 and 1.6.x before 1.6.2 allows local users to gain privileges via a Trojan horse Lua script in an unspecified directory.
8,CVE-2011-3266,399,,DoS,2011-08-23,2018-10-09,2.6,None,Remote,High,Not required,None,None,Partial,"The proto_tree_add_item function in Wireshark 1.6.0 through 1.6.1 and 1.4.0 through 1.4.8, when the IKEv1 protocol dissector is used, allows user-assisted remote attackers to cause a denial of service (infinite loop) via vectors involving a malformed IKE packet and many items in a tree."
9,CVE-2011-2698,189,,DoS,2011-08-23,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,Off-by-one error in the elem_cell_id_aux function in epan/dissectors/packet-ansi_a.c in the ANSI MAP dissector in Wireshark 1.4.x before 1.4.8 and 1.6.x before 1.6.1 allows remote attackers to cause a denial of service (infinite loop) via an invalid packet.
10,CVE-2011-2597,399,,DoS,2011-07-07,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The Lucent/Ascend file parser in Wireshark 1.2.x before 1.2.18, 1.4.x through 1.4.7, and 1.6.0 allows remote attackers to cause a denial of service (infinite loop) via malformed packets."
11,CVE-2011-2175,189,,DoS,2011-06-06,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,Integer underflow in the visual_read function in wiretap/visual.c in Wireshark 1.2.x before 1.2.17 and 1.4.x before 1.4.7 allows remote attackers to cause a denial of service (application crash) via a malformed Visual Networks file that triggers a heap-based buffer over-read.
12,CVE-2011-2174,399,,DoS,2011-06-06,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,Double free vulnerability in the tvb_uncompress function in epan/tvbuff.c in Wireshark 1.2.x before 1.2.17 and 1.4.x before 1.4.7 allows remote attackers to cause a denial of service (application crash) via a packet with malformed data that uses zlib compression.
13,CVE-2011-1959,119,,DoS Overflow,2011-06-06,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The snoop_read function in wiretap/snoop.c in Wireshark 1.2.x before 1.2.17 and 1.4.x before 1.4.7 does not properly handle certain virtualizable buffers, which allows remote attackers to cause a denial of service (application crash) via a large length value in a snoop file that triggers a stack-based buffer over-read."
14,CVE-2011-1958,,,DoS,2011-06-06,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,Wireshark 1.2.x before 1.2.17 and 1.4.x before 1.4.7 allows user-assisted remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted Diameter dictionary file.
15,CVE-2011-1957,399,,DoS,2011-06-06,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,The dissect_dcm_main function in epan/dissectors/packet-dcm.c in the DICOM dissector in Wireshark 1.2.x before 1.2.17 and 1.4.x before 1.4.7 allows remote attackers to cause a denial of service (infinite loop) via an invalid PDU length.
16,CVE-2011-1956,,,DoS,2011-06-06,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The bytes_repr_len function in Wireshark 1.4.5 uses an incorrect pointer argument, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via arbitrary TCP traffic."
17,CVE-2011-1592,189,,DoS,2011-04-29,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The NFS dissector in epan/dissectors/packet-nfs.c in Wireshark 1.4.x before 1.4.5 on Windows uses an incorrect integer data type during decoding of SETCLIENTID calls, which allows remote attackers to cause a denial of service (application crash) via a crafted .pcap file."
18,CVE-2011-1591,119,2,Exec Code Overflow,2011-04-29,2017-09-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Stack-based buffer overflow in the DECT dissector in epan/dissectors/packet-dect.c in Wireshark 1.4.x before 1.4.5 allows remote attackers to execute arbitrary code via a crafted .pcap file.
19,CVE-2011-1590,399,,DoS,2011-04-29,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"The X.509if dissector in Wireshark 1.2.x before 1.2.16 and 1.4.x before 1.4.5 does not properly initialize certain global variables, which allows remote attackers to cause a denial of service (application crash) via a crafted .pcap file."
20,CVE-2011-1143,,,DoS,2011-03-02,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,epan/dissectors/packet-ntlmssp.c in the NTLMSSP dissector in Wireshark before 1.4.4 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted .pcap file.
21,CVE-2011-1142,399,,DoS,2011-03-02,2017-09-18,5,None,Remote,Low,Not required,None,None,Partial,Stack consumption vulnerability in the dissect_ber_choice function in the BER dissector in Wireshark 1.2.x through 1.2.15 and 1.4.x through 1.4.4 might allow remote attackers to cause a denial of service (infinite loop) via vectors involving self-referential ASN.1 CHOICE values.
22,CVE-2011-1141,399,,DoS,2011-03-02,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-ldap.c in Wireshark 1.0.x, 1.2.0 through 1.2.14, and 1.4.0 through 1.4.3 allows remote attackers to cause a denial of service (memory consumption) via (1) a long LDAP filter string or (2) an LDAP filter string containing many elements."
23,CVE-2011-1140,399,,DoS,2011-03-02,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"Multiple stack consumption vulnerabilities in the dissect_ms_compressed_string and dissect_mscldap_string functions in Wireshark 1.0.x, 1.2.0 through 1.2.14, and 1.4.0 through 1.4.3 allow remote attackers to cause a denial of service (infinite recursion) via a crafted (1) SMB or (2) Connection-less LDAP (CLDAP) packet."
24,CVE-2011-1139,399,,DoS,2011-03-02,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,wiretap/pcapng.c in Wireshark 1.2.0 through 1.2.14 and 1.4.0 through 1.4.3 allows remote attackers to cause a denial of service (application crash) via a pcap-ng file that contains a large packet-length field.
25,CVE-2011-1138,189,,DoS,2011-03-02,2017-09-18,4.3,None,Remote,Medium,Not required,None,None,Partial,Off-by-one error in the dissect_6lowpan_iphc function in packet-6lowpan.c in Wireshark 1.4.0 through 1.4.3 on 32-bit platforms allows remote attackers to cause a denial of service (application crash) via a malformed 6LoWPAN IPv6 packet.
26,CVE-2011-0713,119,,DoS Overflow,2011-03-02,2017-09-18,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Heap-based buffer overflow in wiretap/dct3trace.c in Wireshark 1.2.0 through 1.2.14 and 1.4.0 through 1.4.3 allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via a long record in a Nokia DCT3 trace file.
27,CVE-2011-0538,119,,DoS Overflow Mem. Corr.,2011-02-08,2017-09-18,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Wireshark 1.2.0 through 1.2.14, 1.4.0 through 1.4.3, and 1.5.0 frees an uninitialized pointer during processing of a .pcap file in the pcap-ng format, which allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via a malformed file."
28,CVE-2011-0445,399,,DoS,2011-01-12,2017-09-18,5,None,Remote,Low,Not required,None,None,Partial,"The ASN.1 BER dissector in Wireshark 1.4.0 through 1.4.2 allows remote attackers to cause a denial of service (assertion failure) via crafted packets, as demonstrated by fuzz-2010-12-30-28473.pcap."
29,CVE-2011-0444,119,,DoS Exec Code Overflow,2011-01-12,2017-09-18,10,None,Remote,Low,Not required,Complete,Complete,Complete,Buffer overflow in the MAC-LTE dissector (epan/dissectors/packet-mac-lte.c) in Wireshark 1.2.0 through 1.2.13 and 1.4.0 through 1.4.2 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a large number of RARs.
30,CVE-2011-0024,119,,DoS Exec Code Overflow,2011-03-28,2011-03-29,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Heap-based buffer overflow in wiretap/pcapng.c in Wireshark before 1.2 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted capture file.
31,CVE-2010-4538,119,,DoS Exec Code Overflow,2011-01-07,2017-09-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Buffer overflow in the sect_enttec_dmx_da function in epan/dissectors/packet-enttec.c in Wireshark 1.4.2 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted ENTTEC DMX packet with Run Length Encoding (RLE) compression.
1,CVE-2012-6062,20,,DoS,2012-12-05,2017-09-18,5,None,Remote,Low,Not required,None,None,Partial,The dissect_rtcp_app function in epan/dissectors/packet-rtcp.c in the RTCP dissector in Wireshark 1.6.x before 1.6.12 and 1.8.x before 1.8.4 allows remote attackers to cause a denial of service (infinite loop) via a crafted packet.
2,CVE-2012-6061,189,,DoS Overflow,2012-12-05,2017-09-18,5,None,Remote,Low,Not required,None,None,Partial,"The dissect_wtp_common function in epan/dissectors/packet-wtp.c in the WTP dissector in Wireshark 1.6.x before 1.6.12 and 1.8.x before 1.8.4 uses an incorrect data type for a certain length field, which allows remote attackers to cause a denial of service (integer overflow and infinite loop) via a crafted value in a packet."
3,CVE-2012-6060,189,,DoS Overflow,2012-12-05,2017-09-18,5,None,Remote,Low,Not required,None,None,Partial,Integer overflow in the dissect_iscsi_pdu function in epan/dissectors/packet-iscsi.c in the iSCSI dissector in Wireshark 1.6.x before 1.6.12 and 1.8.x before 1.8.4 allows remote attackers to cause a denial of service (infinite loop) via a malformed packet.
4,CVE-2012-6059,20,,DoS,2012-12-05,2017-09-18,5,None,Remote,Low,Not required,None,None,Partial,"The dissect_isakmp function in epan/dissectors/packet-isakmp.c in the ISAKMP dissector in Wireshark 1.6.x before 1.6.12 and 1.8.x before 1.8.4 uses an incorrect data structure to determine IKEv2 decryption parameters, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
